102355, 67, 59, 66, 46, 41, 59, 
102417, 67, 59, 61, 46, 41, 59, 
102479, 65, 59, 61, 46, 41, 59, 
102541, 65, 59, 61, 46, 43, 59, 
102602, 65, 59, 61, 46, 43, 55, 
102664, 70, 59, 61, 46, 43, 55, 
102726, 70, 60, 61, 46, 43, 55, 
102788, 70, 60, 60, 46, 43, 58, 
102850, 67, 60, 60, 48, 43, 58, 
102912, 67, 57, 60, 48, 41, 58, 
102973, 67, 57, 62, 48, 41, 56, 
103035, 67, 57, 62, 46, 41, 56, 
103097, 67, 60, 62, 46, 42, 56, 
103159, 67, 60, 60, 46, 42, 58, 
103221, 68, 60, 60, 48, 42, 58, 
103282, 68, 59, 60, 48, 41, 58, 
103344, 68, 59, 61, 48, 41, 56, 
103406, 68, 59, 61, 47, 41, 56, 
103468, 68, 61, 61, 47, 41, 56, 
103530, 68, 61, 62, 47, 41, 57, 
103592, 66, 61, 62, 45, 41, 57, 
103653, 66, 58, 62, 45, 41, 57, 
103715, 66, 58, 62, 45, 41, 56, 
103777, 46, 58, 62, 47, 41, 56, 
103839, 46, 40, 62, 47, 42, 56, 
103901, 46, 40, 62, 47, 42, 57, 
103963, 72, 40, 62, 65, 42, 57, 
104024, 72, 60, 62, 65, 50, 57, 
104086, 72, 60, 65, 65, 50, 68, 
104148, 79, 60, 65, 76, 50, 68, 
104210, 79, 83, 65, 76, 91, 68, 
104272, 79, 83, 107, 76, 91, 117, 
104334, 120, 83, 107, 126, 91, 117, 
104395, 120, 161, 107, 126, 171, 117, 
104457, 120, 161, 207, 126, 171, 219, 
104519, 220, 161, 207, 214, 171, 219, 
104581, 220, 256, 207, 214, 285, 219, 
104643, 220, 256, 349, 214, 285, 325, 
104704, 324, 256, 349, 329, 285, 325, 
104766, 324, 363, 349, 329, 379, 325, 
104828, 324, 363, 419, 329, 379, 448, 
104890, 413, 363, 419, 418, 379, 448, 
104952, 413, 447, 419, 418, 468, 448, 
105014, 413, 447, 483, 418, 468, 485, 
105075, 485, 447, 483, 482, 468, 485, 
105137, 485, 488, 483, 482, 506, 485, 
105199, 485, 488, 509, 482, 506, 526, 
105261, 508, 488, 509, 497, 506, 526, 
105323, 508, 504, 509, 497, 510, 526, 
105385, 508, 504, 515, 497, 510, 517, 
105446, 511, 504, 515, 497, 510, 517, 
105508, 511, 499, 515, 497, 510, 517, 
105570, 511, 499, 514, 497, 510, 525, 
105632, 508, 499, 514, 498, 510, 525, 
105694, 508, 501, 514, 498, 515, 525, 
105755, 508, 501, 504, 498, 515, 517, 
105817, 508, 501, 504, 500, 515, 517, 
105879, 508, 498, 504, 500, 509, 517, 
105941, 508, 498, 505, 500, 509, 519, 
106003, 503, 498, 505, 489, 509, 519, 
106065, 503, 486, 505, 489, 495, 519, 
106126, 503, 486, 486, 489, 495, 488, 
106188, 479, 486, 486, 464, 495, 488, 
106250, 479, 453, 486, 464, 446, 488, 
106312, 479, 453, 435, 464, 446, 424, 
106374, 420, 453, 435, 392, 446, 424, 
106436, 420, 374, 435, 392, 353, 424, 
106497, 420, 374, 338, 392, 353, 348, 
106559, 334, 374, 338, 295, 353, 348, 
106621, 334, 287, 338, 295, 269, 348, 
106683, 334, 287, 257, 295, 269, 260, 
106745, 252, 287, 257, 206, 269, 260, 
106807, 252, 217, 257, 206, 197, 260, 
106868, 252, 217, 193, 206, 197, 192, 
106930, 200, 217, 193, 145, 197, 192, 
106992, 200, 177, 193, 145, 174, 192, 
107054, 200, 177, 176, 145, 174, 177, 
107116, 182, 177, 176, 151, 174, 177, 
107177, 182, 173, 176, 151, 175, 177, 
107239, 182, 173, 176, 151, 175, 174, 
107301, 182, 173, 176, 153, 175, 174, 
107363, 182, 172, 176, 153, 178, 174, 
107425, 182, 172, 180, 153, 178, 174, 
107487, 178, 172, 180, 153, 178, 174, 
107548, 178, 172, 180, 153, 171, 174, 
107610, 178, 172, 174, 153, 171, 181, 
107672, 179, 172, 174, 154, 171, 181, 
107734, 179, 172, 174, 154, 176, 181, 
107796, 179, 172, 178, 154, 176, 176, 
107858, 180, 172, 178, 159, 176, 176, 
107919, 180, 179, 178, 159, 178, 176, 
107981, 180, 179, 180, 159, 178, 182, 
108043, 190, 179, 180, 162, 178, 182, 
108105, 190, 184, 180, 162, 195, 182, 
108167, 190, 184, 195, 162, 195, 189, 
108229, 227, 184, 195, 202, 195, 189, 
108290, 227, 219, 195, 202, 228, 189, 
108352, 227, 219, 243, 202, 228, 251, 
108414, 273, 219, 243, 277, 228, 251, 
108476, 273, 288, 243, 277, 311, 251, 
108538, 273, 288, 329, 277, 311, 349, 
108599, 361, 288, 329, 383, 311, 349, 
108661, 361, 397, 329, 383, 403, 349, 
108723, 361, 397, 449, 383, 403, 470, 
108785, 473, 397, 449, 497, 403, 470, 
108847, 473, 499, 449, 497, 507, 470, 
108909, 473, 499, 556, 497, 507, 562, 
108970, 563, 499, 556, 583, 507, 562, 
109032, 563, 584, 556, 583, 591, 562, 
109094, 563, 584, 634, 583, 591, 632, 
109156, 626, 584, 634, 633, 591, 632, 
109218, 626, 634, 634, 633, 640, 632, 
109280, 626, 634, 651, 633, 640, 660, 
109341, 648, 634, 651, 647, 640, 660, 
109403, 648, 643, 651, 647, 641, 660, 
109465, 648, 643, 649, 647, 641, 698, 
109527, 657, 643, 649, 646, 641, 698, 
109589, 657, 643, 649, 646, 637, 698, 
109651, 657, 643, 664, 646, 637, 645, 
109712, 651, 643, 664, 645, 637, 645, 
109774, 651, 638, 664, 645, 649, 645, 
109836, 651, 638, 669, 645, 649, 670, 
109898, 646, 638, 669, 641, 649, 670, 
109960, 646, 636, 669, 641, 648, 670, 
110021, 646, 636, 671, 641, 648, 639, 
110083, 657, 636, 671, 641, 648, 639, 
110145, 657, 639, 671, 641, 640, 639, 
110207, 657, 639, 655, 641, 640, 664, 
110269, 647, 639, 655, 634, 640, 664, 
110331, 647, 629, 655, 634, 625, 664, 
110392, 647, 629, 651, 634, 625, 658, 
110454, 626, 629, 651, 610, 625, 658, 
110516, 626, 592, 651, 610, 582, 658, 
110578, 626, 592, 593, 610, 582, 581, 
110640, 563, 592, 593, 547, 582, 581, 
110702, 563, 517, 593, 547, 504, 581, 
110763, 563, 517, 506, 547, 504, 506, 
110825, 472, 517, 506, 446, 504, 506, 
110887, 472, 408, 506, 446, 389, 506, 
110949, 472, 408, 389, 446, 389, 390, 
111011, 381, 408, 389, 341, 389, 390, 
111073, 381, 316, 389, 341, 313, 390, 
111134, 381, 316, 305, 341, 313, 291, 
111196, 301, 316, 305, 261, 313, 291, 
111258, 301, 259, 305, 261, 240, 291, 
111320, 301, 259, 258, 261, 240, 228, 
111382, 257, 259, 258, 217, 240, 228, 
111443, 257, 233, 258, 217, 209, 228, 
111505, 257, 233, 238, 217, 209, 209, 
111567, 251, 233, 238, 213, 209, 209, 
111629, 251, 234, 238, 213, 205, 209, 
111691, 251, 234, 235, 213, 205, 213, 
111753, 251, 234, 235, 213, 205, 213, 
111814, 251, 233, 235, 213, 205, 213, 
111876, 251, 233, 233, 213, 205, 203, 
111938, 238, 233, 233, 203, 205, 203, 
112000, 238, 213, 233, 203, 190, 203, 
112062, 238, 213, 212, 203, 190, 188, 
112124, 211, 213, 212, 172, 190, 188, 
112185, 211, 188, 212, 172, 164, 188, 
112247, 211, 188, 185, 172, 164, 161, 
112309, 197, 188, 185, 158, 164, 161, 
112371, 197, 175, 185, 158, 157, 161, 
112433, 197, 175, 177, 158, 157, 150, 
112495, 189, 175, 177, 149, 157, 150, 
112556, 189, 164, 177, 149, 142, 150, 
112618, 189, 164, 161, 149, 142, 148, 
112680, 174, 164, 161, 137, 142, 148, 
112742, 174, 151, 161, 137, 136, 148, 
112804, 174, 151, 163, 137, 136, 136, 
112865, 166, 151, 163, 136, 136, 136, 
112927, 166, 150, 163, 136, 142, 136, 
112989, 166, 150, 162, 136, 142, 122, 
113051, 153, 150, 162, 134, 142, 122, 
113113, 153, 139, 162, 134, 132, 122, 
113175, 153, 139, 158, 134, 132, 125, 
113236, 157, 139, 158, 133, 132, 125, 
113298, 157, 134, 158, 133, 139, 125, 
113360, 157, 134, 158, 133, 139, 119, 
113422, 155, 134, 158, 136, 139, 119, 
113484, 155, 135, 158, 136, 134, 119, 
113546, 155, 135, 153, 136, 134, 116, 
113607, 150, 135, 153, 131, 134, 116, 
113669, 150, 127, 153, 131, 132, 116, 
113731, 150, 127, 154, 131, 132, 117, 
113793, 151, 127, 154, 132, 132, 117, 
113855, 151, 127, 154, 132, 132, 117, 
113917, 151, 127, 154, 132, 132, 123, 
113978, 151, 127, 154, 133, 132, 123, 
114040, 151, 131, 154, 133, 134, 123, 
114102, 151, 131, 158, 133, 134, 115, 
114164, 146, 131, 158, 130, 134, 115, 
114226, 146, 126, 158, 130, 111, 115, 
114287, 146, 126, 136, 130, 111, 115, 
114349, 124, 126, 136, 87, 111, 115, 
114411, 124, 116, 136, 87, 105, 115, 
114473, 124, 116, 117, 87, 105, 98, 
114535, 113, 116, 117, 120, 105, 98, 
114597, 113, 117, 117, 120, 111, 98, 
114658, 113, 117, 124, 120, 111, 121, 
114720, 159, 117, 124, 109, 111, 121, 
114782, 159, 117, 124, 109, 112, 121, 
114844, 159, 117, 128, 109, 112, 121, 
114906, 120, 117, 128, 108, 112, 121, 
114968, 120, 111, 128, 108, 102, 121, 
115029, 120, 111, 128, 108, 102, 105, 
115091, 140, 111, 128, 107, 102, 105, 
115153, 140, 78, 128, 107, 91, 105, 
115215, 140, 78, 113, 107, 91, 106, 
115277, 132, 78, 113, 101, 91, 106, 
115339, 132, 100, 113, 101, 108, 106, 
115400, 132, 100, 111, 101, 108, 107, 
115462, 128, 100, 111, 89, 108, 107, 
115524, 128, 100, 111, 89, 102, 107, 
115586, 128, 100, 114, 89, 102, 109, 
115648, 131, 100, 114, 88, 102, 109, 
115709, 131, 100, 114, 88, 100, 109, 
115771, 131, 100, 114, 88, 100, 103, 
115833, 131, 100, 114, 88, 100, 103, 
115895, 131, 100, 114, 88, 101, 103, 
115957, 131, 100, 114, 88, 101, 107, 
116019, 126, 100, 114, 88, 101, 107, 
116080, 126, 99, 114, 88, 101, 107, 
116142, 126, 99, 108, 88, 101, 109, 
116204, 128, 99, 108, 87, 101, 109, 
116266, 128, 98, 108, 87, 99, 109, 
116328, 128, 98, 109, 87, 99, 103, 
116390, 138, 98, 109, 92, 99, 103, 
116451, 138, 101, 109, 92, 101, 103, 
116513, 138, 101, 110, 92, 101, 108, 
116575, 128, 101, 110, 106, 101, 108, 
116637, 128, 98, 110, 106, 99, 108, 
116699, 128, 98, 118, 106, 99, 102, 
116761, 113, 98, 118, 113, 99, 102, 
116822, 113, 74, 118, 113, 104, 102, 
116884, 113, 74, 110, 113, 104, 104, 
116946, 116, 74, 110, 113, 104, 104, 
117008, 116, 102, 110, 113, 144, 104, 
117070, 116, 102, 112, 113, 144, 153, 
117131, 141, 102, 112, 159, 144, 153, 
117193, 141, 156, 112, 159, 206, 153, 
117255, 141, 156, 193, 159, 206, 286, 
117317, 190, 156, 193, 296, 206, 286, 
117379, 190, 308, 193, 296, 413, 286, 
117441, 190, 308, 1247, 296, 413, 1871, 
117502, 356, 308, 1247, 832, 413, 1871, 
117564, 356, 1580, 1247, 832, 802, 1871, 
117626, 356, 1580, 433, 832, 802, 981, 
117688, 304, 1580, 433, 1169, 802, 981, 
117750, 304, 330, 433, 1169, 727, 981, 
117812, 304, 330, 103, 1169, 727, 839, 
117873, 940, 330, 103, 1595, 727, 839, 
117935, 940, 1016, 103, 1595, 551, 839, 
117997, 940, 1016, 1242, 1595, 551, 715, 
118059, 346, 1016, 1242, 432, 551, 715, 
118121, 346, 838, 1242, 432, 359, 715, 
118183, 346, 838, 1006, 432, 359, 1006, 
118244, 1454, 838, 1006, 768, 359, 1006, 
118306, 1454, 127, 1006, 768, 629, 1006, 
118368, 1454, 127, 1425, 768, 629, 331, 
118430, 802, 127, 1425, 582, 629, 331, 
118492, 802, 1900, 1425, 582, 1039, 331, 
118553, 802, 1900, 709, 582, 1039, 245, 
118615, 1519, 1900, 709, 580, 1039, 245, 
118677, 1519, 433, 709, 580, 142, 245, 
118739, 1519, 433, 920, 580, 142, 519, 
118801, 506, 433, 920, 438, 142, 519, 
118863, 506, 363, 920, 438, 777, 519, 
118924, 506, 363, 468, 438, 777, 319, 
118986, 257, 363, 468, 328, 777, 319, 
119048, 257, 234, 468, 328, 297, 319, 
119110, 257, 234, 206, 328, 297, 286, 
119172, 192, 234, 206, 198, 297, 286, 
119234, 192, 124, 206, 198, 174, 286, 
119295, 192, 124, 157, 198, 174, 158, 
119357, 150, 124, 157, 170, 174, 158, 
119419, 150, 176, 157, 170, 168, 158, 
119481, 150, 176, 212, 170, 168, 194, 
119543, 269, 176, 212, 242, 168, 194, 
119605, 269, 341, 212, 242, 319, 194, 
119666, 269, 341, 383, 242, 319, 377, 
119728, 602, 341, 383, 504, 319, 377, 
119790, 602, 1031, 383, 504, 701, 377, 
119852, 602, 1031, 0, 504, 701, 848, 
119914, 439, 1031, 0, 198, 701, 848, 
119975, 439, 1321, 0, 198, 872, 848, 
120037, 439, 1321, 1147, 198, 872, 793, 
120099, 1069, 1321, 1147, 388, 872, 793, 
120161, 1069, 1068, 1147, 388, 171, 793, 
120223, 1069, 1068, 781, 388, 171, 592, 
120285, 1195, 1068, 781, 245, 171, 592, 
120346, 1195, 784, 781, 245, 830, 592, 
120408, 1195, 784, 523, 245, 830, 1459, 
120470, 754, 784, 523, 849, 830, 1459, 
120532, 754, 978, 523, 849, 1166, 1459, 
120594, 754, 978, 481, 849, 1166, 998, 
120656, 117, 978, 481, 685, 1166, 998, 
120717, 117, 736, 481, 685, 533, 998, 
120779, 117, 736, 27, 685, 533, 402, 
120841, 736, 736, 27, 119, 533, 402, 
120903, 736, 840, 27, 119, 479, 402, 
120965, 736, 840, 104, 119, 479, 412, 
121027, 983, 840, 104, 343, 479, 412, 
121088, 983, 574, 104, 343, 385, 412, 
121150, 983, 574, 393, 343, 385, 336, 
121212, 403, 574, 393, 344, 385, 336, 
121274, 403, 327, 393, 344, 201, 336, 
121336, 403, 327, 212, 344, 201, 170, 
121397, 199, 327, 212, 177, 201, 170, 
121459, 199, 164, 212, 177, 136, 170, 
121521, 199, 164, 146, 177, 136, 174, 
121583, 138, 164, 146, 149, 136, 174, 
121645, 138, 143, 146, 149, 185, 174, 
121707, 138, 143, 195, 149, 185, 214, 
121768, 191, 143, 195, 205, 185, 214, 
121830, 191, 175, 195, 205, 295, 214, 
121892, 191, 175, 270, 205, 295, 211, 
121954, 202, 175, 270, 343, 295, 211, 
122016, 202, 263, 270, 343, 333, 211, 
122078, 202, 263, 313, 343, 333, 0, 
122139, 240, 263, 313, 343, 333, 0, 
122201, 240, 280, 313, 343, 353, 0, 
122263, 240, 280, 349, 343, 353, 255, 
122325, 236, 280, 349, 311, 353, 255, 
122387, 236, 264, 349, 311, 364, 255, 
122449, 236, 264, 325, 311, 364, 630, 
122510, 197, 264, 325, 293, 364, 630, 
122572, 197, 219, 325, 293, 306, 630, 
122634, 197, 219, 261, 293, 306, 253, 
122696, 192, 219, 261, 250, 306, 253, 
122758, 192, 181, 261, 250, 288, 253, 
122819, 192, 181, 202, 250, 288, 321, 
122881, 190, 181, 202, 209, 288, 321, 
122943, 190, 179, 202, 209, 235, 321, 
123005, 190, 179, 175, 209, 235, 259, 
123067, 192, 179, 175, 208, 235, 259, 
123129, 192, 180, 175, 208, 187, 259, 
123190, 192, 180, 186, 208, 187, 184, 
123252, 153, 180, 186, 167, 187, 184, 
123314, 153, 154, 186, 167, 165, 184, 
123376, 153, 154, 174, 167, 165, 180, 
123438, 148, 154, 174, 162, 165, 180, 
123500, 148, 142, 174, 162, 162, 180, 
123561, 148, 142, 155, 162, 162, 201, 
123623, 155, 142, 155, 154, 162, 201, 
123685, 155, 143, 155, 154, 159, 201, 
123747, 155, 143, 153, 154, 159, 199, 
123809, 154, 143, 153, 151, 159, 199, 
123871, 154, 145, 153, 151, 155, 199, 
123932, 154, 145, 149, 151, 155, 203, 
123994, 156, 145, 149, 153, 155, 203, 
124056, 156, 140, 149, 153, 154, 203, 
124118, 156, 140, 149, 153, 154, 200, 
124180, 155, 140, 149, 153, 154, 200, 
124241, 155, 143, 149, 153, 157, 200, 
124303, 155, 143, 156, 153, 157, 202, 
124365, 153, 143, 156, 153, 157, 202, 
124427, 153, 143, 156, 153, 159, 202, 
124489, 153, 143, 151, 153, 159, 187, 
124551, 151, 143, 151, 155, 159, 187, 
124612, 151, 140, 151, 155, 166, 187, 
124674, 151, 140, 153, 155, 166, 176, 
124736, 150, 140, 153, 167, 166, 176, 
124798, 150, 143, 153, 167, 154, 176, 
124860, 150, 143, 154, 167, 154, 168, 
124922, 152, 143, 154, 167, 154, 168, 
124983, 152, 146, 154, 167, 164, 168, 
125045, 152, 146, 142, 167, 164, 177, 
125107, 150, 146, 142, 163, 164, 177, 
125169, 150, 144, 142, 163, 167, 177, 
125231, 150, 144, 152, 163, 167, 173, 
125293, 153, 144, 152, 159, 167, 173, 
125354, 153, 144, 152, 159, 169, 173, 
125416, 153, 144, 152, 159, 169, 178, 
125478, 155, 144, 152, 162, 169, 178, 
125540, 155, 144, 152, 162, 150, 178, 
125602, 155, 144, 152, 162, 150, 183, 
125663, 153, 144, 152, 161, 150, 183, 
125725, 153, 145, 152, 161, 171, 183, 
125787, 153, 145, 151, 161, 171, 185, 
125849, 159, 145, 151, 172, 171, 185, 
125911, 159, 152, 151, 172, 178, 185, 
125973, 159, 152, 176, 172, 178, 206, 
126034, 190, 152, 176, 206, 178, 206, 
126096, 190, 187, 176, 206, 223, 206, 
126158, 190, 187, 255, 206, 223, 279, 
126220, 257, 187, 255, 292, 223, 279, 
126282, 257, 274, 255, 292, 307, 279, 
126344, 257, 274, 353, 292, 307, 373, 
126405, 360, 274, 353, 392, 307, 373, 
126467, 360, 393, 353, 392, 462, 373, 
126529, 360, 393, 479, 392, 462, 547, 
126591, 477, 393, 479, 521, 462, 547, 
126653, 477, 514, 479, 521, 598, 547, 
126715, 477, 514, 569, 521, 598, 519, 
126776, 575, 514, 569, 589, 598, 519, 
126838, 575, 593, 569, 589, 728, 519, 
126900, 575, 593, 971, 589, 728, 102, 
126962, 621, 593, 971, 669, 728, 102, 
127024, 621, 646, 971, 669, 883, 102, 
127085, 621, 646, 766, 669, 883, 442, 
127147, 633, 646, 766, 671, 883, 442, 
127209, 633, 668, 766, 671, 499, 442, 
127271, 633, 668, 469, 671, 499, 806, 
127333, 625, 668, 469, 686, 499, 806, 
127395, 625, 630, 469, 686, 784, 806, 
127456, 625, 630, 617, 686, 784, 1012, 
127518, 619, 630, 617, 692, 784, 1012, 
127580, 619, 660, 617, 692, 788, 1012, 
127642, 619, 660, 787, 692, 788, 1289, 
127704, 621, 660, 787, 624, 788, 1289, 
127766, 621, 648, 787, 624, 501, 1289, 
127827, 621, 648, 611, 624, 501, 960, 
127889, 622, 648, 611, 679, 501, 960, 
127951, 622, 642, 611, 679, 316, 960, 
128013, 622, 642, 944, 679, 316, 1015, 
128075, 629, 642, 944, 681, 316, 1015, 
128137, 629, 649, 944, 681, 796, 1015, 
128198, 629, 649, 1227, 681, 796, 543, 
128260, 625, 649, 1227, 658, 796, 543, 
128322, 625, 658, 1227, 658, 710, 543, 
128384, 625, 658, 731, 658, 710, 973, 
128446, 598, 658, 731, 640, 710, 973, 
128507, 598, 586, 731, 640, 647, 973, 
128569, 598, 586, 597, 640, 647, 520, 
128631, 527, 586, 597, 538, 647, 520, 
128693, 527, 502, 597, 538, 538, 520, 
128755, 527, 502, 482, 538, 538, 493, 
128817, 407, 502, 482, 426, 538, 493, 
128878, 407, 383, 482, 426, 384, 493, 
128940, 407, 383, 384, 426, 384, 384, 
129002, 296, 383, 384, 299, 384, 384, 
129064, 296, 254, 384, 299, 261, 384, 
129126, 296, 254, 239, 299, 261, 274, 
129188, 218, 254, 239, 199, 261, 274, 
129249, 218, 169, 239, 199, 172, 274, 
129311, 218, 169, 159, 199, 172, 166, 
129373, 131, 169, 159, 136, 172, 166, 
129435, 131, 116, 159, 136, 120, 166, 
129497, 131, 116, 115, 136, 120, 124, 
129559, 131, 116, 115, 121, 120, 124, 
129620, 131, 105, 115, 121, 116, 124, 
129682, 131, 105, 114, 121, 116, 127, 
129744, 135, 105, 114, 122, 116, 127, 
129806, 135, 108, 114, 122, 114, 127, 
129868, 135, 108, 116, 122, 114, 124, 
129929, 133, 108, 116, 123, 114, 124, 
129991, 133, 110, 116, 123, 117, 124, 
130053, 133, 110, 113, 123, 117, 125, 
130115, 132, 110, 113, 124, 117, 125, 
130177, 132, 109, 113, 124, 116, 125, 
130239, 132, 109, 116, 124, 116, 126, 
130300, 134, 109, 116, 123, 116, 126, 
130362, 134, 111, 116, 123, 114, 126, 
130424, 134, 111, 114, 123, 114, 126, 
130486, 133, 111, 114, 126, 114, 126, 
130548, 133, 109, 114, 126, 113, 126, 
130610, 133, 109, 118, 126, 113, 121, 
130671, 120, 109, 118, 126, 113, 121, 
130733, 120, 110, 118, 126, 109, 121, 
130795, 120, 110, 120, 126, 109, 132, 
130857, 137, 110, 120, 121, 109, 132, 
130919, 137, 115, 120, 121, 110, 132, 
130981, 137, 115, 123, 121, 110, 123, 
131042, 133, 115, 123, 125, 110, 123, 
131104, 133, 118, 123, 125, 110, 123, 
131166, 133, 118, 122, 125, 110, 138, 
131228, 138, 118, 122, 123, 110, 138, 
131290, 138, 119, 122, 123, 114, 138, 
131351, 138, 119, 123, 123, 114, 136, 
131413, 104, 119, 123, 120, 114, 136, 
131475, 104, 125, 123, 120, 118, 136, 
131537, 104, 125, 121, 120, 118, 141, 
131599, 110, 125, 121, 99, 118, 141, 
131661, 110, 124, 121, 99, 122, 141, 
131722, 110, 124, 126, 99, 122, 144, 
131784, 109, 124, 126, 119, 122, 144, 
131846, 109, 125, 126, 119, 130, 144, 
131908, 109, 125, 120, 119, 130, 130, 
131970, 101, 125, 120, 118, 130, 130, 
132032, 101, 110, 120, 118, 134, 130, 
132093, 101, 110, 106, 118, 134, 156, 
132155, 125, 110, 106, 131, 134, 156, 
132217, 125, 130, 106, 131, 136, 156, 
132279, 125, 130, 133, 131, 136, 134, 
132341, 114, 130, 133, 144, 136, 134, 
132403, 114, 108, 133, 144, 131, 134, 
132464, 114, 108, 149, 144, 131, 133, 
132526, 132, 108, 149, 142, 131, 133, 
132588, 132, 112, 149, 142, 135, 133, 
132650, 132, 112, 136, 142, 135, 136, 
132712, 136, 112, 136, 137, 135, 136, 
132773, 136, 116, 136, 137, 133, 136, 
132835, 136, 116, 137, 137, 133, 136, 
132897, 135, 116, 137, 142, 133, 136, 
132959, 135, 119, 137, 142, 135, 136, 
133021, 135, 119, 138, 142, 135, 134, 
133083, 134, 119, 138, 141, 135, 134, 
133144, 134, 120, 138, 141, 134, 134, 
133206, 134, 120, 138, 141, 134, 135, 
133268, 136, 120, 138, 143, 134, 135, 
133330, 136, 124, 138, 143, 136, 135, 
133392, 136, 124, 134, 143, 136, 135, 
133454, 136, 124, 134, 141, 136, 135, 
133515, 136, 119, 134, 141, 133, 135, 
133577, 136, 119, 133, 141, 133, 136, 
133639, 136, 119, 133, 134, 133, 136, 
133701, 136, 121, 133, 134, 137, 136, 
133763, 136, 121, 137, 134, 137, 142, 
133825, 130, 121, 137, 124, 137, 142, 
133886, 130, 130, 137, 124, 132, 142, 
133948, 130, 130, 145, 124, 132, 144, 
134010, 119, 130, 145, 114, 132, 144, 
134072, 119, 130, 145, 114, 127, 144, 
134134, 119, 130, 128, 114, 127, 136, 
134195, 101, 130, 128, 122, 127, 136, 
134257, 101, 96, 128, 122, 121, 136, 
134319, 101, 96, 123, 122, 121, 116, 
134381, 127, 96, 123, 87, 121, 116, 
134443, 127, 109, 123, 87, 87, 116, 
134505, 127, 109, 116, 87, 87, 94, 
134566, 125, 109, 116, 122, 87, 94, 
